itemId,name,text,reviewContent,sentiment_label,confidence,rating,relevanceScore,boughtDate,clientType,retrievedDate
6417798,Harri A.,keleen,owe pesen tgl 25 tgl 27 itu balang udah sampe fast lesponbalang bagusrekomended seller thanks lazada,positive,0.9961526989936828,4.0,27.0,25 Jan 2017,desktop,2019-10-02
6417798,suherman,barangnya ternyata ringan,hardisknya sudah sampai packingan rapi cuma jadi khawatir ternyata ringan barangnya mudahan2 bukan kwalitas kw,negative,0.5027891397476196,3.0,27.0,27 Des 2016,mobile-app,2019-10-02
6417798,dipo z.,oke,barang sampai dengan selamat saya pesen tgl 11 siang sampe tgl 19 pagi barang di packingi rapi semua bonus lengkap jd gak perlu beli pouch lg hardisk oke kapasitas pas digunakan lancar jaya pengiriman gratis bs bayar ditempat jd gak takut kena tipu dan harga bersaing recommended seller buat yg lg butuh hardisk dgn harga murah kualitas oke thanks lazasa,positive,0.9983376264572144,4.0,26.99,11 Nov 2016,mobile-app,2019-10-02
6417798,Kayla S.,cool,keren stylishpacking rapih tapi lain kali packingnya kalau bisa pakai kayu dong biar lebih aman,positive,0.994481086730957,3.0,26.94,23 Okt 2016,desktop,2019-10-02
6417798,Lazada Customer,,barang bagus sesuai pesanan,positive,0.9645594954490662,5.0,22.71,19 Jul 2017,desktop,2019-10-02
6417798,Bayu S.,,sesuai pesanan makasih lazadah,neutral,0.984268307685852,5.0,24.51,10 Jun 2018,desktop,2019-10-02
6417798,Gina F.,good,no cacat dan berfungsi normal,negative,0.9871657490730286,5.0,21.95,29 Jul 2017,androidApp,2019-10-02
6417798,Mardiah,good seller,bonusnya lengkap sesuai dengan deskripsi,positive,0.6967869997024536,5.0,21.51,27 Okt 2016,androidApp,2019-10-02
6417798,Dedi R.,,sesuai dengan pesanaan,neutral,0.8300334215164185,5.0,21.51,02 Jan 2017,mobile-app,2019-10-02
6417798,Mohammad A.,,produk oke dengan kualitas yang bagus kalo diskon segera beli saja guys,positive,0.9912354946136476,5.0,20.74,19 Jan 2017,androidApp,2019-10-02
6417798,Andri S.,good,sesuai gambar,neutral,0.8063231706619263,5.0,37.17,09 Sep 2019,iosApp,2019-10-02
6417798,Shasha,customer service,terima kasih kenkez customer servicenya baik dan cekatan produk sedang digunakan nih uhuy,positive,0.990347385406494,5.0,19.9,25 Apr 2017,desktop,2019-10-02
6417798,rove,lima bintang,nice product dites tanpa kendala pengiriman sesuai perkiraan semoga awet amen,positive,0.8616699576377869,5.0,19.82,23 Mar 2017,mobile-app,2019-10-02
6417798,astri p.,lamaaaaaa banget nyampenya,barangnya alhamdulillah bagus cuma lama bgt pengirimanya,positive,0.9078028202056884,2.0,19.59,07 Des 2016,mobile,2019-10-02
6417798,GERRY M.,seagate,respon seller cepat pengiriman cepat bonus sesuai dengan yang dicantumkan thx kenkez dan lazada,positive,0.9737956523895264,5.0,19.59,31 Des 2016,mobile-app,2019-10-02
6417798,Made A.,okee,barangnya cukup bagus nyampe juga gak lama,positive,0.9949817061424256,4.0,19.5,02 Agu 2016,mobile-app,2019-10-02
6417798,Patricia p.,,barang di terima dengan baik pertahankan kualitasnya,positive,0.9900074005126952,5.0,19.5,21 Feb 2017,mobile,2019-10-02
6417798,Fadhlun F.,lima bintang,sdh smpek barngnya mdh2an awet,positive,0.9928551316261292,5.0,19.5,10 Feb 2017,mobile-app,2019-10-02
6417798,Andi S.,siip,fast respon barang langsung dikirim dan sesuai deskripsi good  seller recomended,positive,0.9965702295303344,4.0,19.5,02 Feb 2017,desktop,2019-10-02
6417798,ulum,seagate sip,barang bagus sampe lbh awal isi sesuai sma pesananpacking ok,positive,0.9915962815284728,5.0,19.5,15 Jan 2017,mobile-app,2019-10-02
6417798,katim,recomend,barang sudah sampai dngan cepat dan selamat makasih banyak sngat recomend,positive,0.997075080871582,5.0,19.5,16 Jan 2017,mobile-app,2019-10-02
6417798,Ar,seagate expansion,sesuai harapan,negative,0.4570850133895874,5.0,20.51,27 Mar 2017,androidApp,2019-10-02
6417798,Ami,suka,terima kasih lazada mudah2n barangnya aweet,positive,0.9669799208641052,5.0,19.5,19 Nov 2016,desktop,2019-10-02
6417798,NURHADA A.,bolehlah,estimasi pengiriman ke jogja dari tgl 6 sampai 9 cepat hardisk ok baik registrasinya dan lainnya kabelnya gak panjang sih bolehlah bagus,positive,0.99384343624115,3.0,17.0,,mobile-app,2019-10-02
6417798,Marsa B.,bagus,apik,negative,0.982481062412262,4.0,13.01,09 Feb 2017,mobile,2019-10-02
6417798,Lazada Guest,fast respon,kereeen ak pesen kmrn hri ini sampe fast respon barang utuh dan bagus thank youuuuu ,positive,0.9962508082389832,4.0,12.0,,mobile,2019-10-02
6417798,Lazada Guest,pelayanan cepat dan product nya recomended,pesen hari ini besoknya udah sampe barang sesuai ekspektasi good recomended,positive,0.9614933133125304,5.0,9.6,,mobile,2019-10-02
6417798,Aldhyansah R.,,sudah 1 minggu belum nyampe barangnya,negative,0.9944487810134888,1.0,9.5,,iosApp,2019-10-02
6417798,Lazada Guest,ulasan seagate,barang murah dan mantap min mana dapat bonus lagi sukses,positive,0.9974284768104552,3.0,9.43,,mobile,2019-10-02
6417877,Rais,,barang  bonus sesuai dengan tertulis dan dijanjikan oleh penjual kecepatan pengiriman standar confirmed order 14 des barang diterima 17 des pengiriman yg dijanjikan 1521 des 2016,neutral,0.4106210172176361,4.0,27.0,14 Des 2016,desktop,2019-10-02
6417877,Lazada Customer,,hardisk bagus pengiriman sangat cepatmantap,positive,0.9985114932060242,5.0,23.5,19 Nov 2018,androidApp,2019-10-02
6417877,Lazada Customer,sangat puas,paketan sesuai dengan gambar dan diskripsi hardisk berfungsi dengan baik puas,positive,0.9925092458724976,5.0,22.49,16 Jul 2018,desktop,2019-10-02
6417877,Lazada Customer,,good,positive,0.7422585487365723,5.0,18.01,27 Mar 2019,androidApp,2019-10-02
641998039,Liezthya C.,,mohon untuk tidak membeli flashdiskbarang elektro lainnya ditoko ini saya pesan 2 gak ada yg fungsi satupun ini nipu agan2barang sdh gak bisa dipakai didaur lagikecewa sumpah ,negative,0.9988771080970764,5.0,57.67,06 Sep 2019,androidApp,2019-10-02
641998039,Lazada Customer,,pengiriman cepat berfungsi dgn baik sdh buat simpan file lagu2,positive,0.9477713704109192,4.0,46.83,13 Sep 2019,androidApp,2019-10-02
641998039,Lazada Customer,,baguss,positive,0.564041793346405,5.0,18.01,16 Apr 2019,androidApp,2019-10-02
642030996,Lazada Customer,,lumayan tapi sayang lemoot dan belum download aplikasi batrenya cepet habis,negative,0.9755064249038696,2.0,36.5,05 Sep 2019,androidApp,2019-10-02
642068184,Samawi A.,,bagus,positive,0.7057397961616516,5.0,18.01,11 Apr 2019,androidApp,2019-10-02
642292597,Lazada Customer,,enak barang bagus o,positive,0.975715398788452,5.0,34.08,16 Sep 2019,androidApp,2019-10-02
642812295,Lazada Customer,,trima kasih bnyak  barang nya sampe tepat waktu  semoga jd saller yang selalu di percaya konsumen  untuk brang nya bagus  dan sesua dengan di promosikan  piking nya rapi,positive,0.9942957758903505,5.0,40.0,20 Sep 2019,androidApp,2019-10-02
643452204,Lazada Customer,,mantul real pict packing nya rapi barangnya mantul bgt tapi gada cd drever nya,positive,0.5204778909683228,3.0,61.23,18 Sep 2019,androidApp,2019-10-02
643452204,Lazada Customer,,barang sampe dgn cepat dan lumayan bagus cuma ya maklum ada sedikit goresnya tapi bagus ko ,positive,0.9779791235923768,5.0,59.7,26 Sep 2019,androidApp,2019-10-02
643452204,Lazada Customer,,barang uda sampai tapi tombol keyboard nya tidak berfungsi semua saya mau return aja,negative,0.994508683681488,1.0,56.3,19 Sep 2019,androidApp,2019-10-02
643452204,Lazada Customer,,paket sampai kak  cepat tanggapan dan dibungkus dengan aman sangat puas kak,positive,0.9975082874298096,5.0,55.85,18 Sep 2019,androidApp,2019-10-02
643452204,Lazada Customer,,barang sesuai pesan mulus tanpa cacat mantap,positive,0.9868116974830629,5.0,53.5,11 Sep 2019,androidApp,2019-10-02
643452204,Lazada Customer,,mantul lazada barang bagus puas sekali,positive,0.9883188009262084,5.0,53.3,27 Sep 2019,androidApp,2019-10-02
643452204,Lazada Customer,,barang nya ko cacad gan bisa di kembalikn gak,negative,0.9895067811012268,2.0,52.0,16 Sep 2019,androidApp,2019-10-02
643452204,HMN C.,,mantab  barang sesuai deskripsi recomended seller suwun gan ,positive,0.977741539478302,5.0,49.83,31 Agu 2019,androidApp,2019-10-02
643452204,Lazada Customer,,barangnya untuk layar n keyboardx bagustp body laptop lecet semuabagian belakang ada yg terbukakartu garansinya ga adatrus servis kmn,negative,0.9584798812866212,4.0,40.0,25 Sep 2019,androidApp,2019-10-02
643452204,agus W.,,ya bagus jugasy pesan 14 inch tp yg dtng 156 inchtp gak apamksih,positive,0.6816384196281433,3.0,39.49,12 Sep 2019,androidApp,2019-10-02
643452204,Lazada Customer,,kurangnya sedikit lecet  diujungnya,negative,0.9847864508628844,3.0,35.35,26 Sep 2019,androidApp,2019-10-02
643452204,Atin N.,,mantul sangat gada cacat sdikit pun trimaksh lazada,neutral,0.5420433282852173,5.0,35.33,05 Sep 2019,androidApp,2019-10-02
643452204,Lazada Customer,,mantaap semoga awet,positive,0.7370297908782959,5.0,34.08,23 Sep 2019,androidApp,2019-10-02
643452204,Lazada Customer,,lumayan lah bagus,positive,0.9932357668876648,5.0,25.51,04 Apr 2019,androidApp,2019-10-02
643452204,Lazada Customer,,bagus,positive,0.7057397961616516,5.0,18.01,11 Apr 2019,androidApp,2019-10-02
643552349,Lazada Customer,,barang sudah smpai  program sudh terinstal  tetapi banyak goresan dan berdebu keyboard nya ketauan bekas lama pake  ini second ya,negative,0.9982727766036988,5.0,62.5,26 Sep 2019,androidApp,2019-10-02
643552349,Lazada Customer,,mantabb bgtsesuai gbr dan speknyamakasih lazada,positive,0.9891431927680968,5.0,53.83,19 Sep 2019,androidApp,2019-10-02
6441024,Amin,635 cm usb 20 ide harddisk eksternal disk yang hdd kasus laptop pc untuk kandang box hitam,berfungsi dengan baik,positive,0.93938148021698,5.0,25.51,11 Nov 2018,androidApp,2019-10-02
644658262,Lazada Customer,,baguuusbarangnya sesuai dengan gambartapi belum di cobra,negative,0.6012588143348694,5.0,36.0,08 Sep 2019,androidApp,2019-10-02
644826383,Lazada Customer,,penampilan barang bagus sayang untuk file video tidak berfungsi dengan bsik,negative,0.7844480276107788,4.0,33.67,20 Agu 2019,androidApp,2019-10-02
644826383,dendi S.,,noga awet,positive,0.933500587940216,5.0,26.5,28 Agu 2019,androidApp,2019-10-02
645034595,irwan,,tau lah promo dan murahtapi klo produk rusak jangan dijualbru dipakai sudah corruptya udah itung2 saya amal kan kekamu aj uangnya,negative,0.9514838457107544,1.0,50.83,25 Agu 2019,androidApp,2019-10-02
645034595,ahmad S.,,mantapbarang oke  pengiriman cepat,positive,0.9970577955245972,5.0,42.5,21 Agu 2019,androidApp,2019-10-02
645034595,Lazada Customer,,mw pesen lg,neutral,0.8270105719566345,3.0,37.17,18 Sep 2019,androidApp,2019-10-02
645034595,Lazada Customer,,ramah bgt penjualnyaaa trs seneng bgt barangnya dtg package nya bgss,positive,0.99756121635437,5.0,37.08,19 Agu 2019,androidApp,2019-10-02
645034595,Mochamad A.,,ok,negative,0.993006467819214,5.0,13.01,27 Okt 2017,androidApp,2019-10-02
645034595,Ardi K.,,mantap jiwa,positive,0.9855585098266602,5.0,22.49,14 Agu 2018,androidApp,2019-10-02
645034595,RICKY T.,,good quality,positive,0.7332159280776978,5.0,25.51,12 Jan 2019,iosApp,2019-10-02
645034595,lelly,,bagus,positive,0.7057397961616516,5.0,18.01,11 Apr 2019,androidApp,2019-10-02
6451134,Slamet,barang cepat tiba n sesuai iklan,produk sesuai iklan,neutral,0.972151517868042,5.0,19.07,16 Mar 2016,desktop,2019-10-02
64523,Guest,baik ,puas kecil tapi kencang,positive,0.5125111937522888,5.0,19.03,17 Mar 2015,desktop,2019-10-02
6455209,Toko O.,,imformasi krn maraknya waspam bbs mengaku dr lazada maka km dr lazadaco id mengeluarkan wa trbaru 085315243866spy kmi bs merespon and dg cepat jd yg ingin psn baran slhkn chet kmidisini jg layaniand belnja dgn yg lain itu diluar tnggung jwb lazadatrima kasih perhatiannya htipenipuan,positive,0.4579868018627167,5.0,21.21,,desktop,2019-10-02
6455481,Denny S.,,kondisi diterima dengan baik dan sesuai,positive,0.907499611377716,5.0,24.51,25 Agu 2016,desktop,2019-10-02
6455481,Ayub W.,bagus dan bersahabat,barang bagus dan harga bersahabat,positive,0.9936985969543456,5.0,20.51,12 Des 2017,desktop,2019-10-02
6455481,Titik S.,external hdd  wd,recommended seller recommended product packing rapi waktu pengiriman cepat kwalitas ok,positive,0.9953826069831848,5.0,20.31,13 Des 2016,desktop,2019-10-02
6455481,Lazada Guest,desain optimal untuk berpergian,dimensi dan berat dari produk terasa nyaman dan mudah untuk dibawa berpergian ukurannya pas di genggaman tangan  apalagi dilengkapi pouchnya jadi memudahkan dalam penyimpanan,positive,0.995595157146454,5.0,16.83,,mobile-app,2019-10-02
6455481,Lazada Guest,zzzzzz,udah di tester dan work  tapi pas gue beli harganya naik trus skrg turun lagi kan kamvret moment ,negative,0.8579961061477661,5.0,16.8,,mobile-app,2019-10-02
6455481,Lazada Guest,wd element 1 tb,pesanan sesuai gbr  spec diterima dgn cepat  tanpa cacat trims lazada smg lbh ditingkatkan lagi ,positive,0.9801135063171388,4.0,16.76,,mobile,2019-10-02
6455493,Nadwa S.,good,barang bagus pelayanan bagus cepet sampenya tapi mungkin ya dr wd nya sendiri jadi kalau dicolok k pc ada suaranya thanks seller  lazada,positive,0.9881682991981506,4.0,28.01,19 Agu 2017,mobile,2019-10-02
6455493,jessycaarch,,produk bagus oke d,positive,0.9979233741760254,5.0,25.51,12 Agu 2017,androidApp,2019-10-02
6455493,Sarah D.,,barang yang diterima sesuai dengan yang di gambar  go green bagpouch and pennya,neutral,0.5933160781860352,5.0,20.1,05 Jun 2017,mobile,2019-10-02
6455493,Hejz R.,the best,great item great service thanks lazada for delivering my fav item for storage,positive,0.981720209121704,5.0,19.25,13 Jul 2016,mobile,2019-10-02
6455493,Lazada Guest,bagus,datang tepat waktu packing rapi isi sesuai dan semoga awet,positive,0.9901823401451112,5.0,9.29,,mobile-app,2019-10-02
6455493,Lazada Guest,bagus,produk keren sesuai semua dan semoga awet,positive,0.9925474524497986,5.0,9.29,,mobile-app,2019-10-02
647178345,Lazada Customer,,tampa sidik jari tampa pen tampa led harga gak pernah bohong sesuia dengan ankanya makasih,positive,0.9787247776985168,5.0,52.33,13 Sep 2019,androidApp,2019-10-02
648108764,Rahmat A.,,mohon informasinya kenapa waktu dihubungkan dari cpu komputer ke monitor pakai kabel vga kok ngak konek yah  apalagi pakai kabel hdmi to vga tidak bisa tersambung,negative,0.9496789574623108,5.0,40.17,20 Agu 2019,androidApp,2019-10-02
648290,Tendi N.,pas,ukuran lumayan mungil tapi pas buat pasangan powerbank dan ponsel jadi aman tersimpan,positive,0.9958999752998352,5.0,19.0,22 Jan 2016,desktop,2019-10-02
64971,Aldy S.,harddisk kondisi buruk,1 kondisi packing saat diterima terdapat besot pada plastic dan kardus 2 pada saat dibuka harddisk kondisi ada lecet  terkesan tidak seperti baru 3 kuningan pada slot sata  power berbekas seperti telah digunakan dalam waktu yang cukup lama sebelumnya 4 magnetic disk macet saat berputar padahal sudah diganti kabel sata yang lain 5 tentu tidak terbaca oleh pc saya,negative,0.9903324246406556,1.0,31.76,19 Nov 2017,desktop,2019-10-02
64971,Irzadul i.,ngaco,digambar barracuda di deskripsi 7200rpm yg dikirim malah pipeline 5900rpm parah jauh ini performanya,negative,0.9988678693771362,1.0,31.34,03 Des 2017,androidApp,2019-10-02
64971,Okto s.,barang baguskiriman cepat,bagus barangnya dapat di install window 7,positive,0.8986572623252869,5.0,21.29,16 Nov 2017,androidApp,2019-10-02
64971,rezha,rada kecewa,di keterangan speed nya 7200rpm tp yg di kirim hd pipeline,neutral,0.9446040391921996,3.0,20.51,13 Nov 2017,androidApp,2019-10-02
64971,Narmad,terimakasih lazada barang nya sudah sy trima,harddisk  nya sesuai pesenan saya puas tinngkat kan terus kualitas dan pelayanan trimakasih,positive,0.9975718855857848,5.0,20.38,22 Agu 2017,mobile,2019-10-02
651014459,Lazada Customer,,nice   ok banget    cuma pengiriman y agak lama dikit   tp its ok lah   yg penting mndrat dg selamat   thank bwt seller   lazada  semoga tv nya awet,positive,0.9838617444038392,5.0,73.67,09 Sep 2019,androidApp,2019-10-02
651014459,Lazada Customer,,alhamdulillah sudah terima semua barang nya komplit walau terpisah engirimannya antara tv dan subwoofer nya,positive,0.983650267124176,5.0,68.67,11 Sep 2019,androidApp,2019-10-02
651014459,Lazada Customer,,paking baik rapi mantapp pokonya,positive,0.9953463673591614,5.0,63.7,12 Sep 2019,androidApp,2019-10-02
651014459,Lazada Customer,,alhamdulillah barang sudah sampai seller baik respon ok kondisi barang jg ok kalau mau beli tv di toko ini aja ya ok penjualnya jg ramah,positive,0.9937926530838012,5.0,60.0,23 Sep 2019,androidApp,2019-10-02
651014459,Lazada Customer,,barang mantab sesuai gambar dan deskripsihanya saja barang ta dikrim sekaligus jd hrs menunggu subwoofer nya belum datang,positive,0.9196975231170654,5.0,53.83,09 Sep 2019,androidApp,2019-10-02
651014459,Lazada Customer,,chat past respon  pengiriman cepat ke tasikmalaya 2 hari nyampe barang baguspaking kayu aman,positive,0.9854234457015992,5.0,49.33,16 Sep 2019,androidApp,2019-10-02
651014459,Lazada Customer,,bagus banget mksh lazada,positive,0.9909634590148926,5.0,34.53,21 Sep 2019,androidApp,2019-10-02
651014459,Lazada Customer,,mantul ,neutral,0.6484271883964539,5.0,19.01,28 Jun 2019,desktop,2019-10-02
651058448,Sulaeman,,baik n cepat sampai dr prediksi tks,positive,0.7639898657798767,5.0,35.0,05 Sep 2019,androidApp,2019-10-02
651666620,syahriyal,,sangat cepat pengirimannyapesan terakhir datang paling dahulu,positive,0.9597377777099608,5.0,34.0,28 Agu 2019,androidApp,2019-10-02
6517421,Sumarlin,,terimakasih sesuai yang di gambar,neutral,0.7690711617469788,5.0,26.51,21 Des 2016,androidApp,2019-10-02
6517421,Hendrik,bagus,recommended,positive,0.5769636034965515,5.0,20.51,12 Nov 2017,androidApp,2019-10-02
6518669,Yulia S.,barang pas dan bagus,alhamdulillah barang bagus tanpa lecet namun hadiah tas dn pouchnya tdk sesuai gambar jdi kurang memuaskan,negative,0.8669264316558838,4.0,27.0,13 Mar 2017,mobile-app,2019-10-02
6518669,Bella A.,,cepet sampenya packing rapi cmn bonusnya ge sesuai di iklan bukan pouch tp cmn kaya case luaran biasa aja tp gpp yg penting fungsi harddisk nya yaa,positive,0.9806099534034728,4.0,26.84,27 Agu 2016,desktop,2019-10-02
6518669,Andika A.,,barang sesuai pengiriman tidak ada masalah packing cukup oke barang masih dalam kemasan yang terbungkus seal terima kasih,positive,0.9503902196884156,5.0,26.76,18 Jul 2016,desktop,2019-10-02
6518669,iqbal k.,, quick and good response   item match with image and description   fast delivery ,positive,0.7669690847396851,,,,,
6518669,Andi T.,,barang bagus top,positive,0.979300618171692,5.0,23.51,26 Mar 2017,androidApp,2019-10-02
6518669,Hakim A.,aman dan cepat,barang bagus packing aman dan pengiriman cepat bonus tidak sesuai dengan gambar,positive,0.5193979144096375,4.0,22.32,30 Mar 2017,desktop,2019-10-02
6518669,Haryo S.,kurang puas,barang sudah sampai namun sayang puch atau softcastnya kekecilan sehingga tidak dapat digunakan,negative,0.9900986552238464,3.0,19.82,27 Mar 2017,desktop,2019-10-02
6518669,Dian S.,barang bagus,barang bagus sesuai pesanan hanya pengiriman yang lama biasanya cepat kok ini lambat sampainya,positive,0.7595707178115845,4.0,19.26,10 Jul 2016,mobile,2019-10-02
6518669,Freddy,product bagus,dikirim tepat waktu sesuai spesifikasi terima kasih lazada dkk,neutral,0.8270400762557983,5.0,19.22,21 Jun 2016,desktop,2019-10-02
6518669,ariyandhi a.,produk bagus,merasa puas dengan hardisknya terimakasih lazada dan distributornya,positive,0.9943753480911256,4.0,19.19,05 Jun 2016,mobile,2019-10-02
6518669,Reka K.,,barang sudah sampai tepat wktu recommended seller ni,positive,0.9930786490440368,5.0,19.17,18 Mei 2016,desktop,2019-10-02
6518669,Ramadhan,,pengiriman yg cepat tepat dan sesuai,positive,0.9888399243354796,5.0,19.13,25 Apr 2016,desktop,2019-10-02
6518669,didik,atribut,recomendet thanks,positive,0.9655961394309998,5.0,19.13,17 Apr 2016,mobile,2019-10-02
6518669,Guest,,puas,negative,0.5248976945877075,5.0,16.01,19 Nov 2018,androidApp,2019-10-02
6518711,Roni L.,good,kurangnya hanya pouch gak cocok gak muat di masukin,negative,0.990888237953186,4.0,19.92,28 Apr 2017,mobile-app,2019-10-02
6518711,immank_gallery,barang udah di trima,pengiriman cepatt bonusnya ok thanks,positive,0.955504298210144,5.0,19.5,02 Des 2016,mobile-app,2019-10-02
6519351,Edy S.,cukup puas,hdd sdh sesuai dengan spesifikasi hanya kurang bonus sesuai dengan yg tertera di lazada saya sdh konfirmasikan ke cs tetapi disuruh mengirim bukti tapi tdk disebutkan kemana bukti dikirim saya tetap senang krn hdd telah diterima dalam kondisi sehat wal afiat dgn kepercayaan cod terima kasih kepada pihak lazada yg telah memfasilitasi order saya,positive,0.9193916916847228,3.0,28.01,17 Jan 2018,desktop,2019-10-02
6519351,imam r.,,murah  dapat potongan voucher,positive,0.6408137083053589,5.0,24.51,15 Sep 2017,androidApp,2019-10-02
6519351,Bhadra P.,bhadra p,thosiba hdd sangat baik,positive,0.9937970638275146,5.0,23.01,26 Agu 2017,mobile,2019-10-02
6519351,Laurenz P.,mantap,sesuai pesanan,neutral,0.9549500942230223,4.0,20.51,12 Agu 2017,mobile,2019-10-02
6519351,Agus S.,,kurir pengiriman kurang profesional,negative,0.998237371444702,3.0,20.73,28 Okt 2017,androidApp,2019-10-02
6519351,Aldo P.,lumayan,barang bagus sampai dalam waktu yang ditentukan,positive,0.8247030973434448,4.0,20.51,23 Des 2017,androidApp,2019-10-02
6519351,Anggoro P.,empat bintang,barangnya bagus cuman packagenya gak ada buble warpnya semoga awet,positive,0.9649893641471864,4.0,20.51,24 Okt 2017,androidApp,2019-10-02
65253,Pambuko C.,ok,kapasitas besar membantu utk simpan file2 penting,positive,0.9002580642700195,5.0,22.49,25 Agu 2016,androidApp,2019-10-02
6526712,Nur A.,good,worked,negative,0.5433031916618347,5.0,12.09,13 Jul 2016,mobile-app,2019-10-02
6526712,Lazada Guest,,the item itself suits my preference and expectations,positive,0.6252664923667908,5.0,9.17,,desktop,2019-10-02
6526712,Lazada Guest,,worked as expected,negative,0.9729952216148376,5.0,9.32,,desktop,2019-10-02
6526715,anggra,flash memory stick,barang bagus sesuai dengan yg di foto suka ,positive,0.9924415349960328,4.0,19.26,13 Jul 2016,mobile,2019-10-02
6526719,Taufiq R.,tidak bisa menyimpan file,file yg sudah disimpan hilang bukan karena anti virus tidak bisa menyimpan file sesuai dengan kapasitasnya yg bisa dipakai cuma sekitar 30 giga saja selebihnya tidak bisa data hilang,negative,0.893207311630249,1.0,28.01,16 Feb 2017,desktop,2019-10-02
6532039,Sri k.,,barang diterima dgn baik tp sayang barang ga bisa dipakai karna error teruss,negative,0.9974876642227172,1.0,35.67,08 Okt 2016,androidApp,2019-10-02
6532039,Cindy L.,ga bisa dipake ckck,pertama dtg di cek isinya 526 gb hr ini dicoba pake ga bisaminta format2 trs kecewa sebaiknya beli di toko komputer aja  beli di lazada kyk beli kucing dlm karung sekarang barangnya ga bgs mulu kualitasnya kapok sorry to lazada,negative,0.9964929223060608,1.0,31.17,01 Feb 2017,mobile,2019-10-02
6532039,Arif P.,tidak terbaca,model bagus dg glashdisk kapasitas 64gb tapi kalau diisi lebih dari 16 langsung eror terus tidak terbaca di laptop diformat bisa terbaca lagi tapi kalau diisi lebih dari 16 gb langsung eror tidak terbaca lagi tidak bisa diformat ntfs,negative,0.9893409609794616,2.0,30.34,14 Des 2016,mobile-app,2019-10-02
6532039,Sinayangsih O.,,barang datang sesuai waktu tetapi tdk bisa berfungsi tdk dapat konek dg komputer yg jelas jd tdk terpakai,negative,0.9897333979606628,1.0,29.99,12 Des 2016,androidApp,2019-10-02
6532039,Amelia A.,puas,barang bagus saya terima dengan aman dan packing juga sangat rapi hanya saja memorinya tidak full 64gb berkurang 7gb but its okay thanks lazada and audew,positive,0.991899847984314,4.0,27.08,29 Des 2016,desktop,2019-10-02
6532039,Sudarmadi,lumayan sesuai harga,masih belum bisa jika digunakan sebagai installer disk bootable klau utk simpan data  film masi oke dan dikenal lcd tv,neutral,0.7122452259063721,2.0,27.0,16 Des 2016,desktop,2019-10-02
6532039,HERMAN,,sangat2 mengecewakan g rekomended lah beli inig bisa kebaca filenya,negative,0.9988792538642884,1.0,26.51,29 Des 2016,androidApp,2019-10-02
6532039,Nurdin's E.,,cepet rusak,negative,0.9965643286705016,1.0,23.51,15 Sep 2018,androidApp,2019-10-02
6532039,Putri p.,,sesuai gambar bagus banget,positive,0.9924652576446532,5.0,25.51,02 Des 2016,androidApp,2019-10-02
6532039,rudya O.,,barang terlihat bagus untuk kualitas tergantung keberuntungan,positive,0.8227012157440186,4.0,22.49,09 Sep 2018,androidApp,2019-10-02
6532039,Mengulas s.,,g bs dipakai sangat kecewa,negative,0.9991317391395568,1.0,20.51,29 Nov 2016,mobile,2019-10-02
6532039,Eko P.,,tidak bisa digunakan disemua prangkat usb,neutral,0.6987406015396118,3.0,20.51,26 Nov 2016,androidApp,2019-10-02
6532039,Ribasuki,barang ok,bagus dech sesuai,positive,0.9853729605674744,5.0,20.51,06 Des 2016,mobile,2019-10-02
6532039,Atika A.,,gak sesuai kapasitas,negative,0.9965940117836,2.0,20.51,20 Jun 2016,desktop,2019-10-02
6532039,Mengulas s.,ulasan dari audew 64gb usb 20 silver metal swivel flash memory stick storage thumb pen drive,barang saya terima dengan aman dan packing juga sangat rapi tetapi memorinya tidak full 64gb tidak bisa digunakan untuk sharing ke perangkat lain dan kapasitas yg digunakan hanya sebagian kecil data yang bisa dibaca tidak lebih dari 15 gb jika saya send file data lagi ke flashdisk ini file tersebut hilang dan tidak bisa diakses saya sangat kecewa,negative,0.999170422554016,1.0,19.61,,desktop,2019-10-02
6532039,Alya M.,oke,barang diterima dengan baik packing rapibagus,positive,0.9907189011573792,4.0,19.6,05 Des 2016,desktop,2019-10-02
6532039,Syamsyul H.,puas,brng sudah sampai thanks,negative,0.4368787705898285,4.0,19.58,16 Des 2016,desktop,2019-10-02
6532039,ika c.,oke,barang nya bagus tp sayang pngirimannya agak lama,negative,0.7308132648468018,4.0,19.5,16 Jan 2017,mobile-app,2019-10-02
6532039,Fajar M.,rusak,barang ga bisa dipake rusak cacat kalo mau jualan jangan jual barang rusak,negative,0.998055100440979,1.0,19.5,05 Feb 2017,mobile-app,2019-10-02
6532039,Sanwani,barangnya lama sampe nya,tidak sesuai gambar,negative,0.9964346885681152,1.0,23.01,03 Des 2017,androidApp,2019-10-02
6532039,Intan,bagus,aq udh coba bagus isiny 627 gb lumayan bgt makasih lazada dan toko audew,positive,0.9932219982147216,5.0,19.5,10 Jan 2017,mobile,2019-10-02
6532039,Foffy A.,bagussss,terimakasih lazada barangnya sudah sampai barangnya bagus semoga awet mantap buat barangnya,positive,0.9955549836158752,4.0,19.5,21 Des 2016,mobile-app,2019-10-02
6532039,Friska Y.,keren,brg sesuai dgn gambar  sampainya lbh cepat dr tgl yg ditentukan,positive,0.7417336702346802,5.0,19.5,14 Des 2016,mobile-app,2019-10-02
